generation,time,memory_usage_MB,cpu_usage_percent
0,0.06731200218200684,7883.234375,7.4
0,0.020702838897705078,7916.453125,8.6
0,0.07421207427978516,7955.78125,8.2
0,0.02274012565612793,7857.4375,8.1
0,0.016881942749023438,7855.96875,4.9
0,0.015407800674438477,7848.359375,4.5
0,0.07041597366333008,7811.015625,3.9
0,0.06538581848144531,7797.4375,3.9
0,0.012984275817871094,7780.125,4.4
0,0.018084049224853516,7782.234375,4.1
0,0.05042266845703125,7780.40625,3.9
0,0.08712506294250488,7784.53125,17.8
0,0.0136260986328125,7767.265625,4.5
0,0.014351844787597656,7768.125,5.3
0,0.07233500480651855,7782.046875,4.1
0,0.01658797264099121,7772.234375,8.5
0,0.015292882919311523,7767.109375,4.9
0,0.0753319263458252,7777.671875,3.6
0,0.06611204147338867,7782.25,4.0
0,0.016933679580688477,7776.234375,2.8
0,0.013075113296508789,7774.671875,3.1
0,0.013709783554077148,7769.578125,3.9
0,0.011673927307128906,7773.734375,3.9
0,0.00727391242980957,7769.8125,4.5
0,0.07122302055358887,7776.171875,4.7
0,0.06838488578796387,7775.53125,3.9
0,0.07653975486755371,7775.953125,5.1
0,0.08492612838745117,7776.28125,5.5
0,0.07285523414611816,7773.546875,5.6
0,0.014770984649658203,7764.859375,4.5
0,0.07068610191345215,7774.75,4.3
0,0.046011924743652344,7772.203125,5.4
0,0.07389616966247559,7771.78125,5.8
0,0.02228093147277832,7763.453125,6.0
0,0.015630006790161133,7768.9375,4.5
0,0.08439922332763672,7774.96875,4.5
0,0.07072997093200684,7779.921875,4.6
0,0.08827710151672363,7785.5,5.1
0,0.014635086059570312,7771.75,4.4
0,0.06130218505859375,7779.65625,3.9
0,0.020415067672729492,7761.234375,4.4
0,0.04304385185241699,7768.71875,5.0
0,0.013408899307250977,7763.296875,4.8
0,0.0685281753540039,7777.015625,6.5
0,0.013727903366088867,7768.125,4.5
0,0.03243589401245117,7767.640625,3.9
0,0.08085823059082031,7769.5,4.8
0,0.07583212852478027,7766.203125,4.3
0,0.0722801685333252,7764.765625,4.5
0,0.05186319351196289,7755.375,4.4
0,0.0771949291229248,7764.640625,4.5
0,0.07299184799194336,7764.984375,4.8
0,0.09046697616577148,7791.21875,12.3
0,0.007519960403442383,7818.4375,9.8
0,0.07373809814453125,7811.96875,5.6
0,0.07328486442565918,7807.765625,10.0
0,0.07558298110961914,7848.625,12.2
